pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
bv	1	1031084	1035846	0.1145099188145224	2647	371307	3242575	0
bv	1	1035846	1040476	0.1194229194431509	2542	371877	3113950	0
uv	1	1035846	1040476	0.1142214871786637	2542	355680	3113950	0
bv	1	1040476	1045239	0.1166829751063507	2557	365489	3132325	0
uv	1	1040476	1045239	0.1164879123334903	2557	364878	3132325	0
bv	1	1045239	1050100	0.1191833620132524	2621	382665	3210725	0
uv	1	1045239	1050100	0.1207643133560177	2621	387741	3210725	0
bv	1	1050100	1054867	0.1154449361647935	2564	362601	3140900	0
uv	1	1050100	1054867	0.1165251997835015	2564	365994	3140900	0
uv	1	1054867	1059499	0.1147300881442071	2570	361199	3148250	0
bv	1	1054867	1059499	0.1166784721670769	2570	367333	3148250	0
bv	1	1059499	1064384	0.1186309622114741	2595	377113	3178875	0
uv	1	1059499	1064384	0.1180986984389131	2595	375421	3178875	0
bv	1	1064384	1069253	0.1194406651549508	2592	379248	3175200	0
uv	1	1064384	1069253	0.1148211136306374	2592	364580	3175200	0
bv	1	1069253	1074170	0.1160618732364642	2611	371221	3198475	0
uv	1	1069253	1074170	0.1150851577705	2611	368097	3198475	0
uv	1	1074170	1078994	0.1178974343141189	2644	381858	3238900	0
bv	1	1074170	1078994	0.1156244403964308	2644	374496	3238900	0
uv	1	1078994	1083926	0.113290393614093	2595	360136	3178875	0
bv	1	1078994	1083926	0.1148192363650662	2595	364996	3178875	0
bv	1	1083926	1088701	0.1133146160198183	2595	360213	3178875	0
uv	1	1083926	1088701	0.1115130352719122	2595	354486	3178875	0
bv	1	1088701	1093480	0.119815425594422	2605	382346	3191125	0
uv	1	1088701	1093480	0.1168976458145638	2605	373035	3191125	0
bv	1	1093480	1098247	0.1235321282798833	2625	397233	3215625	0
uv	1	1093480	1098247	0.1228918172983479	2625	395174	3215625	0
bv	1	1098247	1103159	0.1199303637701687	2579	378893	3159275	0
uv	1	1098247	1103159	0.1186069588750583	2579	374712	3159275	0
uv	1	1103159	1108002	0.1132535444084175	2568	356273	3145800	0
bv	1	1103159	1108002	0.1115967321508042	2568	351061	3145800	0
bv	1	1108002	1112678	0.1169522762951334	2600	372493	3185000	0
uv	1	1108002	1112678	0.1169538461538461	2600	372498	3185000	0
bv	1	1112678	1117479	0.1159921773964609	2588	367730	3170300	0
uv	1	1112678	1117479	0.1154067438412768	2588	365874	3170300	0
bv	1	1117479	1122111	0.1186378551420568	2550	370595	3123750	0
uv	1	1117479	1122111	0.115809843937575	2550	361761	3123750	0
uv	1	1122111	1126809	0.1175309955335142	2609	375632	3196025	0
bv	1	1122111	1126809	0.1201711501005154	2609	384070	3196025	0
bv	1	1126809	1131629	0.1231439864483342	2530	381654	3099250	0
uv	1	1126809	1131629	0.1214416391062353	2530	376378	3099250	0
bv	1	1131629	1136309	0.1167785107041649	2571	367791	3149475	0
uv	1	1131629	1136309	0.1172062010335055	2571	369138	3149475	0
bv	1	1136309	1141000	0.1207090879247141	2611	386085	3198475	0
uv	1	1136309	1141000	0.1187347095100008	2611	379770	3198475	0
bv	1	1141000	1145722	0.1141108096417757	2595	362744	3178875	0
uv	1	1141000	1145722	0.1117602925563289	2595	355272	3178875	0
bv	1	1145722	1150606	0.1232668729679971	2605	393360	3191125	0
uv	1	1145722	1150606	0.1189865642994241	2605	379701	3191125	0
bv	1	1150606	1155256	0.1269709530414107	2575	400514	3154375	0
uv	1	1150606	1155256	0.121750267485635	2575	384046	3154375	0
bv	1	1155256	1159949	0.1266618585298197	2575	399539	3154375	0
uv	1	1155256	1159949	0.1241856152169605	2575	391728	3154375	0
bv	1	1159949	1164826	0.115608317168187	2546	360565	3118850	0
uv	1	1159949	1164826	0.114124436891803	2546	355937	3118850	0
uv	1	1164826	1169533	0.116709947217567	2606	372579	3192350	0
bv	1	1164826	1169533	0.1226359891615894	2606	391497	3192350	0
bv	1	1169533	1174299	0.1164502164502164	2574	367185	3153150	0
uv	1	1169533	1174299	0.1159472273757988	2574	365599	3153150	0
bv	1	1174299	1179145	0.1164391982112241	2583	368434	3164175	0
uv	1	1174299	1179145	0.1149945878467531	2583	363863	3164175	0
bv	1	1179145	1183753	0.1177056134231983	2598	374604	3182550	0
uv	1	1179145	1183753	0.1153392719674474	2598	367073	3182550	0
uv	1	1183753	1188529	0.1148876551374129	2654	373517	3251150	0
bv	1	1183753	1188529	0.1181612660135644	2654	384160	3251150	0
uv	1	1188529	1193395	0.1136395480315334	2581	359297	3161725	0
bv	1	1188529	1193395	0.1173846555282322	2581	371138	3161725	0
bv	1	1193395	1198166	0.1171358691336456	2570	368773	3148250	0
uv	1	1193395	1198166	0.1136907805923926	2570	357927	3148250	0
bv	1	1198166	1202871	0.116303456447514	2618	372991	3207050	0
uv	1	1198166	1202871	0.1154444115308461	2618	370236	3207050	0
bv	1	1202871	1207591	0.1182580174927113	2576	373175	3155600	0
uv	1	1202871	1207591	0.1172163772341234	2576	369888	3155600	0
bv	1	1207591	1212468	0.1178549014981715	2595	374646	3178875	0
uv	1	1207591	1212468	0.1176784239707443	2595	374085	3178875	0
uv	1	1212468	1217286	0.1231754206384748	2552	385071	3126200	0
bv	1	1212468	1217286	0.1209634700275094	2552	378156	3126200	0
bv	1	1217286	1222024	0.1199233214739316	2587	380046	3169075	0
uv	1	1217286	1222024	0.1160234453271064	2587	367687	3169075	0
bv	1	1222024	1226812	0.1140698314792378	2594	362474	3177650	0
uv	1	1222024	1226812	0.1139316790710116	2594	362035	3177650	0
bv	1	1226812	1231590	0.1200208343198068	2586	380208	3167850	0
uv	1	1226812	1231590	0.1195381725776157	2586	378679	3167850	0
bv	1	1231590	1236440	0.1222103658536585	2624	392833	3214400	0
uv	1	1231590	1236440	0.1231352663016426	2624	395806	3214400	0
uv	1	1236440	1241165	0.1197468827347872	2622	384621	3211950	0
bv	1	1236440	1241165	0.117606749793739	2622	377747	3211950	0
bv	1	1241165	1246068	0.1133354443406532	2578	357919	3158050	0
uv	1	1241165	1246068	0.1144000253320878	2578	361281	3158050	0
bv	1	1246068	1250790	0.1214113139437311	2578	383423	3158050	0
uv	1	1246068	1250790	0.1187565111382023	2578	375039	3158050	0
bv	1	1250790	1255596	0.1127809576441795	2585	357135	3166625	0
uv	1	1250790	1255596	0.1117009434334662	2585	353715	3166625	0
bv	1	1255596	1260424	0.1199352471061585	2597	381553	3181325	0
uv	1	1255596	1260424	0.1167054607749915	2597	371278	3181325	0
uv	1	1260424	1265179	0.1232694193956652	2580	389593	3160500	0
bv	1	1260424	1265179	0.1214633760480936	2580	383885	3160500	0
bv	1	1265179	1269948	0.1182009419152276	2600	376470	3185000	0
uv	1	1265179	1269948	0.1160191522762951	2600	369521	3185000	0
bv	1	1269948	1274750	0.1122055287993962	2623	360536	3213175	0
uv	1	1269948	1274750	0.1115827802718495	2623	358535	3213175	0
bv	1	1274750	1279587	0.1178393761202478	2596	374741	3180100	0
uv	1	1274750	1279587	0.1191534857394421	2596	378920	3180100	0
bv	1	1279587	1284313	0.1174862376537792	2558	368149	3133550	0
uv	1	1279587	1284313	0.1217574316669592	2558	381533	3133550	0
bv	1	1284313	1289123	0.1152838385943536	2546	359553	3118850	0
uv	1	1284313	1289123	0.1157333632588935	2546	360955	3118850	0
bv	1	1289123	1293916	0.1185063578967738	2531	367426	3100475	0
uv	1	1289123	1293916	0.118525064707827	2531	367484	3100475	0
bv	1	1293916	1298827	0.1147861249763063	2584	363344	3165400	0
uv	1	1293916	1298827	0.1164547924432931	2584	368626	3165400	0
bv	1	1298827	1303552	0.1193312969666512	2599	379924	3183775	0
uv	1	1298827	1303552	0.1181075924021012	2599	376028	3183775	0
bv	1	1303552	1308548	0.1168735959500079	2580	369379	3160500	0
uv	1	1303552	1308548	0.1178465432684701	2580	372454	3160500	0
uv	1	1308548	1313317	0.1207622248899559	2550	377231	3123750	0
bv	1	1308548	1313317	0.1178650660264105	2550	368181	3123750	0
bv	1	1313317	1318099	0.1191178254397088	2591	378077	3173975	0
uv	1	1313317	1318099	0.1175762253956001	2591	373184	3173975	0
bv	1	1318099	1322806	0.1100700719594196	2595	349899	3178875	0
uv	1	1318099	1322806	0.1121327513664425	2595	356456	3178875	0
bv	1	1322806	1327530	0.1149594873188116	2554	359668	3128650	0
uv	1	1322806	1327530	0.1153260991162322	2554	360815	3128650	0
bv	1	1327530	1332377	0.1137070647378348	2521	351153	3088225	0
uv	1	1327530	1332377	0.1167641606424402	2521	360594	3088225	0
uv	1	1332377	1337183	0.1128051717581442	2576	355968	3155600	0
bv	1	1332377	1337183	0.1145332107998478	2576	361421	3155600	0
bv	1	1337183	1341962	0.1144179116306716	2575	360917	3154375	0
uv	1	1337183	1341962	0.1148455716267089	2575	362266	3154375	0
bv	1	1341962	1346729	0.1184639797892077	2585	375131	3166625	0
uv	1	1341962	1346729	0.1174600718430505	2585	371952	3166625	0
bv	1	1346729	1351491	0.1154200359389038	2544	359695	3116400	0
uv	1	1346729	1351491	0.1158551533821075	2544	361051	3116400	0
bv	1	1351491	1356259	0.1142897943491122	2601	364153	3186225	0
uv	1	1351491	1356259	0.1202614379084967	2601	383180	3186225	0
uv	1	1356259	1360974	0.1160661640950972	2607	370666	3193575	0
bv	1	1356259	1360974	0.1137875265180871	2607	363389	3193575	0
bv	1	1360974	1365813	0.1169113756613756	2592	371217	3175200	0
uv	1	1360974	1365813	0.1179576089695137	2592	374539	3175200	0
bv	1	1365813	1370499	0.1116960525706881	2646	362046	3241350	0
uv	1	1365813	1370499	0.1109698119610656	2646	359692	3241350	0
bv	1	1370499	1375486	0.1204134600405047	2620	386467	3209500	0
uv	1	1370499	1375486	0.1201760398816015	2620	385705	3209500	0
bv	1	1375486	1380267	0.1237471655328798	2592	392922	3175200	0
uv	1	1375486	1380267	0.1212027588813303	2592	384843	3175200	0
uv	1	1380267	1385127	0.1151709104694509	2584	364562	3165400	0
bv	1	1380267	1385127	0.1136737853035951	2584	359823	3165400	0
bv	1	1385127	1389912	0.1237770520839098	2581	391349	3161725	0
uv	1	1385127	1389912	0.1207388371853972	2581	381743	3161725	0
bv	1	1389912	1394626	0.1182622909194782	2572	372609	3150700	0
uv	1	1389912	1394626	0.1180931221633287	2572	372076	3150700	0
bv	1	1394626	1399439	0.1162730214036834	2624	373748	3214400	0
uv	1	1394626	1399439	0.116537456445993	2624	374598	3214400	0
bv	1	1399439	1404281	0.1189756901590132	2563	373545	3139675	0
uv	1	1399439	1404281	0.1157301313033992	2563	363355	3139675	0
uv	1	1404281	1409051	0.1181316229348882	2625	379867	3215625	0
bv	1	1404281	1409051	0.1186761516034985	2625	381618	3215625	0
bv	1	1409051	1413780	0.1160444409424001	2590	368180	3172750	0
uv	1	1409051	1413780	0.1141839098573792	2590	362277	3172750	0
bv	1	1413780	1418524	0.1179805996472663	2592	374612	3175200	0
uv	1	1413780	1418524	0.1154081632653061	2592	366444	3175200	0
bv	1	1418524	1423387	0.117355176647963	2626	377514	3216850	0
uv	1	1418524	1423387	0.1168180051914139	2626	375786	3216850	0
bv	1	1423387	1428251	0.1188111966097914	2562	372883	3138450	0
uv	1	1423387	1428251	0.1192837228568242	2562	374366	3138450	0
bv	1	1428251	1433103	0.1168944446663205	2555	365865	3129875	0
uv	1	1428251	1433103	0.1155247414034106	2555	361578	3129875	0
bv	1	1433103	1437948	0.1235818281335522	2610	395122	3197250	0
uv	1	1433103	1437948	0.120758777074048	2610	386096	3197250	0
bv	1	1437948	1442789	0.1180457637600494	2607	376988	3193575	0
uv	1	1437948	1442789	0.1158670142395278	2607	370030	3193575	0
bv	1	1442789	1447622	0.1268575783972125	2624	407771	3214400	0
uv	1	1442789	1447622	0.1252258586361374	2624	402526	3214400	0
uv	1	1447622	1452342	0.1214875142603625	2576	383366	3155600	0
bv	1	1447622	1452342	0.1224042971225757	2576	386259	3155600	0
bv	1	1452342	1457156	0.1174367222022703	2614	376050	3202150	0
uv	1	1452342	1457156	0.1173605233983417	2614	375806	3202150	0
bv	1	1457156	1461913	0.1147581110366224	2618	368035	3207050	0
uv	1	1457156	1461913	0.1141379149062222	2618	366046	3207050	0
bv	1	1461913	1466669	0.115664070788115	2597	367965	3181325	0
uv	1	1461913	1466669	0.1132842447722254	2597	360394	3181325	0
uv	1	1466669	1471303	0.1220813994169096	2625	392568	3215625	0
bv	1	1466669	1471303	0.1194424101068999	2625	384082	3215625	0
uv	1	1471303	1476061	0.114710381819913	2572	361418	3150700	0
bv	1	1471303	1476061	0.116329069730536	2572	366518	3150700	0
bv	1	1476061	1480914	0.1204058273442914	2621	386590	3210725	0
uv	1	1476061	1480914	0.1175145800403335	2621	377307	3210725	0
bv	1	1480914	1485633	0.118586246638494	2603	378133	3188675	0
uv	1	1480914	1485633	0.113966459422801	2603	363402	3188675	0
bv	1	1485633	1490390	0.1138969423226996	2589	361227	3171525	0
uv	1	1485633	1490390	0.1144383222582196	2589	362944	3171525	0
bv	1	1490390	1495136	0.1236368192710699	2606	394692	3192350	0
uv	1	1490390	1495136	0.1207721584412736	2606	385547	3192350	0
bv	1	1495136	1500000	0.1200174904398845	2567	377404	3144575	0
uv	1	1495136	1500000	0.1169817860919202	2567	367858	3144575	0
