pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_dxy	no_sites	count_diffs	count_comparisons	count_missing
bv	uv	1	1105966	1108785	0.1641605600933489	3428	1406856	8570000	0
bv	uv	1	1108785	1111692	0.1560455322913594	3391	1322876	8477500	0
bv	uv	1	1111692	1114568	0.1584204836415362	3515	1392120	8787500	0
bv	uv	1	1114568	1117458	0.1605615862681266	3379	1356344	8447500	0
bv	uv	1	1117458	1120288	0.1559785756327251	3398	1325038	8495000	0
bv	uv	1	1120288	1123199	0.1594821301775147	3380	1347624	8450000	0
bv	uv	1	1123199	1126089	0.1607203503649635	3425	1376168	8562500	0
bv	uv	1	1126089	1128946	0.1543873961615583	3491	1347416	8727500	0
bv	uv	1	1128946	1131845	0.1540918902978472	3391	1306314	8477500	0
bv	uv	1	1131845	1134739	0.1576860240257837	3413	1345456	8532500	0
bv	uv	1	1134739	1137588	0.1597529657228018	3355	1339928	8387500	0
bv	uv	1	1137588	1140427	0.1636080738177624	3468	1418482	8670000	0
bv	uv	1	1140427	1143288	0.1571518867924528	3392	1332648	8480000	0
bv	uv	1	1143288	1146230	0.1572754652161465	3493	1373408	8732500	0
bv	uv	1	1146230	1149094	0.1629135976505139	3405	1386802	8512500	0
bv	uv	1	1149094	1151941	0.1565566016073478	3484	1363608	8710000	0
bv	uv	1	1151941	1154837	0.1549458209839952	3374	1306968	8435000	0
bv	uv	1	1154837	1157669	0.1527988375472246	3441	1314452	8602500	0
bv	uv	1	1157669	1160567	0.1645513064133016	3368	1385522	8420000	0
bv	uv	1	1160567	1163436	0.1559520187244002	3418	1332610	8545000	0
bv	uv	1	1163436	1166352	0.1595217571979816	3369	1343572	8422500	0
bv	uv	1	1166352	1169218	0.1606446718844069	3322	1334154	8305000	0
bv	uv	1	1169218	1172088	0.163168	3425	1397126	8562500	0
bv	uv	1	1172088	1174935	0.1576023148148148	3456	1361684	8640000	0
bv	uv	1	1174935	1177782	0.1579193033381712	3445	1360080	8612500	0
bv	uv	1	1177782	1180645	0.161531268264173	3422	1381900	8555000	0
bv	uv	1	1180645	1183541	0.1573354591083554	3387	1332238	8467500	0
bv	uv	1	1183541	1186447	0.15883116428363	3427	1360786	8567500	0
bv	uv	1	1186447	1189319	0.1630776664702416	3394	1383714	8485000	0
bv	uv	1	1189319	1192180	0.1580700058927519	3394	1341224	8485000	0
bv	uv	1	1192180	1195107	0.1609038900263235	3419	1375326	8547500	0
bv	uv	1	1195107	1197989	0.1537442547033285	3455	1327966	8637500	0
bv	uv	1	1197989	1200907	0.1570578165938864	3435	1348734	8587500	0
bv	uv	1	1200907	1203773	0.1590410611303344	3468	1378886	8670000	0
bv	uv	1	1203773	1206738	0.1545781132075471	3445	1331304	8612500	0
bv	uv	1	1206738	1209664	0.1499335889118254	3391	1271062	8477500	0
bv	uv	1	1209664	1212533	0.1561809690601284	3426	1337690	8565000	0
bv	uv	1	1212533	1215422	0.1566404217926186	3414	1336926	8535000	0
bv	uv	1	1215422	1218335	0.1547647437774524	3415	1321304	8537500	0
bv	uv	1	1218335	1221218	0.1538193205317577	3385	1301696	8462500	0
bv	uv	1	1221218	1224096	0.1580907168037602	3404	1345352	8510000	0
bv	uv	1	1224096	1227035	0.1629895734597156	3376	1375632	8440000	0
bv	uv	1	1227035	1229875	0.1599603539823008	3390	1355664	8475000	0
bv	uv	1	1229875	1232831	0.1576958880139982	3429	1351848	8572500	0
bv	uv	1	1232831	1235746	0.1614047225501771	3388	1367098	8470000	0
bv	uv	1	1235746	1238651	0.1603625	3392	1359874	8480000	0
bv	uv	1	1238651	1241512	0.161647447624668	3389	1369558	8472500	0
bv	uv	1	1241512	1244423	0.1612161863173216	3435	1384444	8587500	0
bv	uv	1	1244423	1247332	0.1608275456150676	3398	1366230	8495000	0
bv	uv	1	1247332	1250194	0.1573100029163021	3429	1348540	8572500	0
bv	uv	1	1250194	1253080	0.1547771226415094	3392	1312510	8480000	0
bv	uv	1	1253080	1255919	0.1528848662944461	3403	1300668	8507500	0
bv	uv	1	1255919	1258811	0.1550277210388094	3427	1328200	8567500	0
bv	uv	1	1258811	1261721	0.1525196519651965	3333	1270870	8332500	0
bv	uv	1	1261721	1264619	0.1506115133531157	3370	1268902	8425000	0
bv	uv	1	1264619	1267553	0.1582491975488765	3427	1355800	8567500	0
bv	uv	1	1267553	1270460	0.1580233352975839	3394	1340828	8485000	0
bv	uv	1	1270460	1273381	0.1597130920859076	3399	1357162	8497500	0
bv	uv	1	1273381	1276311	0.1589327058823529	3400	1350928	8500000	0
bv	uv	1	1276311	1279195	0.1615720680393912	3351	1353570	8377500	0
bv	uv	1	1279195	1282060	0.1630142180094786	3376	1375840	8440000	0
bv	uv	1	1282060	1284961	0.1596232880844645	3315	1322878	8287500	0
bv	uv	1	1284961	1287855	0.1572233499559988	3409	1339936	8522500	0
bv	uv	1	1287855	1290723	0.1592756506651243	3458	1376938	8645000	0
bv	uv	1	1290723	1293619	0.1606184561810795	3446	1383728	8615000	0
bv	uv	1	1293619	1296552	0.1575448115942029	3450	1358824	8625000	0
bv	uv	1	1296552	1299474	0.1621819877586709	3431	1391116	8577500	0
bv	uv	1	1299474	1302336	0.1620953392330383	3390	1373758	8475000	0
bv	uv	1	1302336	1305260	0.1563739714035599	3427	1339734	8567500	0
bv	uv	1	1305260	1308060	0.1587439340400471	3396	1347736	8490000	0
bv	uv	1	1308060	1310980	0.1521980221756068	3337	1269712	8342500	0
bv	uv	1	1310980	1313833	0.1597969105217138	3431	1370658	8577500	0
bv	uv	1	1313833	1316738	0.16324400234055	3418	1394920	8545000	0
bv	uv	1	1316738	1319607	0.1569310588235294	3400	1333914	8500000	0
bv	uv	1	1319607	1322509	0.1651794569067296	3388	1399070	8470000	0
bv	uv	1	1322509	1325333	0.1633013009540329	3459	1412148	8647500	0
bv	uv	1	1325333	1328163	0.1676179970972423	3445	1443610	8612500	0
bv	uv	1	1328163	1331065	0.1610186291739894	3414	1374294	8535000	0
bv	uv	1	1331065	1333981	0.1590221181977764	3418	1358844	8545000	0
bv	uv	1	1333981	1336868	0.1543190283400809	3458	1334088	8645000	0
bv	uv	1	1336868	1339723	0.1587502876869965	3476	1379540	8690000	0
bv	uv	1	1339723	1342674	0.1570117303764225	3427	1345198	8567500	0
bv	uv	1	1342674	1345608	0.1541200237670826	3366	1296920	8415000	0
bv	uv	1	1345608	1348460	0.1517178285375259	3371	1278602	8427500	0
bv	uv	1	1348460	1351393	0.15826390911739	3433	1358300	8582500	0
bv	uv	1	1351393	1354231	0.155767268491555	3434	1337262	8585000	0
bv	uv	1	1354231	1357148	0.1624949855907781	3470	1409644	8675000	0
bv	uv	1	1357148	1360005	0.1643854824431986	3389	1392756	8472500	0
bv	uv	1	1360005	1362932	0.1569459507564521	3371	1322662	8427500	0
bv	uv	1	1362932	1365850	0.1567315346678271	3447	1350634	8617500	0
bv	uv	1	1365850	1368745	0.1594838330393886	3402	1356410	8505000	0
bv	uv	1	1368745	1371623	0.1531310104529616	3444	1318458	8610000	0
bv	uv	1	1371623	1374535	0.1585582263710618	3428	1358844	8570000	0
bv	uv	1	1374535	1377426	0.1605707067669173	3325	1334744	8312500	0
bv	uv	1	1377426	1380314	0.1544033077377436	3386	1307024	8465000	0
bv	uv	1	1380314	1383174	0.1513753231492361	3404	1288204	8510000	0
bv	uv	1	1383174	1386109	0.1619368548143676	3313	1341242	8282500	0
bv	uv	1	1386109	1389063	0.1565395901395901	3367	1317672	8417500	0
bv	uv	1	1389063	1392007	0.1588268090154211	3372	1338910	8430000	0
bv	uv	1	1392007	1394901	0.1539571675302245	3474	1337118	8685000	0
bv	uv	1	1394901	1397761	0.154577989292088	3362	1299228	8405000	0
bv	uv	1	1397761	1400638	0.1580859504132231	3388	1338988	8470000	0
bv	uv	1	1400638	1403488	0.1627209221902017	3470	1411604	8675000	0
bv	uv	1	1403488	1406343	0.1567943295924394	3386	1327264	8465000	0
bv	uv	1	1406343	1409277	0.1583019828351583	3379	1337256	8447500	0
bv	uv	1	1409277	1412138	0.1598397175639894	3399	1358238	8497500	0
bv	uv	1	1412138	1415009	0.158532702542874	3382	1340394	8455000	0
bv	uv	1	1415009	1417932	0.1659163344242785	3361	1394112	8402500	0
bv	uv	1	1417932	1420831	0.1670331698875108	3467	1447760	8667500	0
bv	uv	1	1420831	1423699	0.1568296725586786	3451	1353048	8627500	0
bv	uv	1	1423699	1426512	0.1640707530647986	3426	1405266	8565000	0
bv	uv	1	1426512	1429377	0.160976179245283	3392	1365078	8480000	0
bv	uv	1	1429377	1432298	0.1657159084323384	3451	1429714	8627500	0
bv	uv	1	1432298	1435179	0.160291515331944	3359	1346048	8397500	0
bv	uv	1	1435179	1438012	0.1600768825080574	3413	1365856	8532500	0
bv	uv	1	1438012	1440895	0.1620961114335461	3446	1396458	8615000	0
bv	uv	1	1440895	1443800	0.1617341498979294	3429	1386466	8572500	0
bv	uv	1	1443800	1446667	0.1594214662756598	3410	1359068	8525000	0
bv	uv	1	1446667	1449509	0.1598430633284241	3395	1356668	8487500	0
bv	uv	1	1449509	1452390	0.1674178861788618	3444	1441468	8610000	0
bv	uv	1	1452390	1455243	0.1622851830331202	3442	1396464	8605000	0
bv	uv	1	1455243	1458140	0.1585838407494145	3416	1354306	8540000	0
bv	uv	1	1458140	1461021	0.1591317188422918	3386	1347050	8465000	0
bv	uv	1	1461021	1463906	0.1591939358600583	3430	1365088	8575000	0
bv	uv	1	1463906	1466860	0.1583983659177122	3427	1357078	8567500	0
bv	uv	1	1466860	1469794	0.1495522317469701	3383	1264838	8457500	0
bv	uv	1	1469794	1472704	0.1531128295254833	3414	1306818	8535000	0
bv	uv	1	1472704	1475632	0.1581606096131301	3412	1349110	8530000	0
bv	uv	1	1475632	1478513	0.1568104438642297	3447	1351314	8617500	0
bv	uv	1	1478513	1481377	0.1597314285714285	3360	1341744	8400000	0
bv	uv	1	1481377	1484261	0.1585633495145631	3296	1306562	8240000	0
bv	uv	1	1484261	1487125	0.1603234539089848	3428	1373972	8570000	0
bv	uv	1	1487125	1489955	0.1584562373955632	3471	1375004	8677500	0
bv	uv	1	1489955	1492834	0.1635438016528925	3388	1385216	8470000	0
bv	uv	1	1492834	1495673	0.1551356853672643	3458	1341148	8645000	0
bv	uv	1	1495673	1498562	0.1564538106235566	3464	1354890	8660000	0
bv	uv	1	1498562	1500000	0.1579896966227819	1747	690020	4367500	0
